Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/22/20,AirNow,10731005,3,8.5,ug/m3 LC,35,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/23/20,AirNow,10731005,3,6.8,ug/m3 LC,28,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/24/20,AirNow,10731005,3,5.3,ug/m3 LC,22,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/25/20,AirNow,10731005,3,5.3,ug/m3 LC,22,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/26/20,AirNow,10731005,3,7.2,ug/m3 LC,30,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/27/20,AirNow,10731005,3,6,ug/m3 LC,25,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/28/20,AirNow,10731005,3,7.8,ug/m3 LC,33,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/29/20,AirNow,10731005,3,8.4,ug/m3 LC,35,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/30/20,AirNow,10731005,3,10.3,ug/m3 LC,43,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/31/20,AirNow,10731005,3,10,ug/m3 LC,42,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/1/20,AirNow,10731005,3,7.1,ug/m3 LC,30,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/2/20,AirNow,10731005,3,5.6,ug/m3 LC,23,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/3/20,AirNow,10731005,3,7.6,ug/m3 LC,32,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/4/20,AirNow,10731005,3,5.5,ug/m3 LC,23,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/5/20,AirNow,10731005,3,6.7,ug/m3 LC,28,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/6/20,AirNow,10731005,3,1.3,ug/m3 LC,5,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/7/20,AirNow,10731005,3,5.1,ug/m3 LC,21,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/8/20,AirNow,10731005,3,6,ug/m3 LC,25,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/9/20,AirNow,10731005,3,7.2,ug/m3 LC,30,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/10/20,AirNow,10731005,3,5.8,ug/m3 LC,24,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/11/20,AirNow,10731005,3,4,ug/m3 LC,17,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/12/20,AirNow,10731005,3,7.1,ug/m3 LC,30,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/13/20,AirNow,10731005,3,3.1,ug/m3 LC,13,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/14/20,AirNow,10731005,3,5.5,ug/m3 LC,23,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/15/20,AirNow,10731005,3,6.7,ug/m3 LC,28,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/16/20,AirNow,10731005,3,11.1,ug/m3 LC,46,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/17/20,AirNow,10731005,3,6.9,ug/m3 LC,29,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/18/20,AirNow,10731005,3,4.8,ug/m3 LC,20,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/19/20,AirNow,10731005,3,4.4,ug/m3 LC,18,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/20/20,AirNow,10731005,3,4.2,ug/m3 LC,18,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/21/20,AirNow,10731005,3,5.7,ug/m3 LC,24,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/22/20,AirNow,10731005,3,7.2,ug/m3 LC,30,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/23/20,AirNow,10731005,3,11.7,ug/m3 LC,49,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/24/20,AirNow,10731005,3,10,ug/m3 LC,42,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/25/20,AirNow,10731005,3,4.8,ug/m3 LC,20,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/26/20,AirNow,10731005,3,5.1,ug/m3 LC,21,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/27/20,AirNow,10731005,3,5.2,ug/m3 LC,22,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/28/20,AirNow,10731005,3,5.7,ug/m3 LC,24,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
2/29/20,AirNow,10731005,3,6.3,ug/m3 LC,26,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/1/20,AirNow,10731005,3,14.8,ug/m3 LC,57,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/2/20,AirNow,10731005,3,7.2,ug/m3 LC,30,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/3/20,AirNow,10731005,3,10.2,ug/m3 LC,43,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/4/20,AirNow,10731005,3,7.9,ug/m3 LC,33,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/5/20,AirNow,10731005,3,4,ug/m3 LC,17,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/6/20,AirNow,10731005,3,4.9,ug/m3 LC,20,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/7/20,AirNow,10731005,3,6.9,ug/m3 LC,29,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/8/20,AirNow,10731005,3,8.1,ug/m3 LC,34,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/9/20,AirNow,10731005,3,10.5,ug/m3 LC,44,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/10/20,AirNow,10731005,3,6.4,ug/m3 LC,27,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/11/20,AirNow,10731005,3,5.8,ug/m3 LC,24,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/12/20,AirNow,10731005,3,7.6,ug/m3 LC,32,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/13/20,AirNow,10731005,3,8.7,ug/m3 LC,36,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/14/20,AirNow,10731005,3,10.4,ug/m3 LC,43,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/15/20,AirNow,10731005,3,5.8,ug/m3 LC,24,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/16/20,AirNow,10731005,3,9.4,ug/m3 LC,39,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/17/20,AirNow,10731005,3,19.2,ug/m3 LC,66,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/18/20,AirNow,10731005,3,12.1,ug/m3 LC,51,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/19/20,AirNow,10731005,3,8.5,ug/m3 LC,35,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/20/20,AirNow,10731005,3,7.2,ug/m3 LC,30,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/21/20,AirNow,10731005,3,4.1,ug/m3 LC,17,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/22/20,AirNow,10731005,3,6.7,ug/m3 LC,28,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/23/20,AirNow,10731005,3,6.2,ug/m3 LC,26,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/24/20,AirNow,10731005,3,7.9,ug/m3 LC,33,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/25/20,AirNow,10731005,3,6.7,ug/m3 LC,28,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/26/20,AirNow,10731005,3,9.5,ug/m3 LC,40,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/27/20,AirNow,10731005,3,15.8,ug/m3 LC,59,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/28/20,AirNow,10731005,3,13.8,ug/m3 LC,55,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/29/20,AirNow,10731005,3,6.9,ug/m3 LC,29,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/30/20,AirNow,10731005,3,8,ug/m3 LC,33,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
3/31/20,AirNow,10731005,3,7.6,ug/m3 LC,32,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/1/20,AirNow,10731005,3,6,ug/m3 LC,25,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/2/20,AirNow,10731005,3,7.3,ug/m3 LC,30,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/3/20,AirNow,10731005,3,11.3,ug/m3 LC,47,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/4/20,AirNow,10731005,3,14.1,ug/m3 LC,55,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/5/20,AirNow,10731005,3,13.6,ug/m3 LC,54,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/6/20,AirNow,10731005,3,16.7,ug/m3 LC,61,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/7/20,AirNow,10731005,3,13.2,ug/m3 LC,53,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/8/20,AirNow,10731005,3,11.9,ug/m3 LC,50,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/9/20,AirNow,10731005,3,5.8,ug/m3 LC,24,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/10/20,AirNow,10731005,3,6.8,ug/m3 LC,28,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/11/20,AirNow,10731005,3,9.3,ug/m3 LC,39,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/12/20,AirNow,10731005,3,15.2,ug/m3 LC,58,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/13/20,AirNow,10731005,3,4.4,ug/m3 LC,18,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/14/20,AirNow,10731005,3,5.2,ug/m3 LC,22,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/15/20,AirNow,10731005,3,6.9,ug/m3 LC,29,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/16/20,AirNow,10731005,3,9.5,ug/m3 LC,40,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/17/20,AirNow,10731005,3,10.6,ug/m3 LC,44,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/18/20,AirNow,10731005,3,8.1,ug/m3 LC,34,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/19/20,AirNow,10731005,3,5,ug/m3 LC,21,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/20/20,AirNow,10731005,3,6.1,ug/m3 LC,25,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/21/20,AirNow,10731005,3,7.4,ug/m3 LC,31,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/22/20,AirNow,10731005,3,7.7,ug/m3 LC,32,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/23/20,AirNow,10731005,3,7.4,ug/m3 LC,31,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/24/20,AirNow,10731005,3,5.2,ug/m3 LC,22,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
4/25/20,AirNow,10731005,3,5.9,ug/m3 LC,25,McAdory,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.331111,-87.003611
1/1/20,AirNow,10731010,3,10.4,ug/m3 LC,43,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/2/20,AirNow,10731010,3,7.3,ug/m3 LC,30,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/3/20,AirNow,10731010,3,4.7,ug/m3 LC,20,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/4/20,AirNow,10731010,3,5.1,ug/m3 LC,21,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/5/20,AirNow,10731010,3,6.7,ug/m3 LC,28,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/6/20,AirNow,10731010,3,9.2,ug/m3 LC,38,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/7/20,AirNow,10731010,3,7.9,ug/m3 LC,33,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/8/20,AirNow,10731010,3,8.8,ug/m3 LC,37,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/9/20,AirNow,10731010,3,11.6,ug/m3 LC,48,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/10/20,AirNow,10731010,3,9.8,ug/m3 LC,41,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/11/20,AirNow,10731010,3,5.9,ug/m3 LC,25,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/12/20,AirNow,10731010,3,7.5,ug/m3 LC,31,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/13/20,AirNow,10731010,3,7.8,ug/m3 LC,33,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/14/20,AirNow,10731010,3,4.3,ug/m3 LC,18,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/15/20,AirNow,10731010,3,6.8,ug/m3 LC,28,Leeds,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.545278,-86.549167
1/1/20,AirNow,10732003,3,5.6,ug/m3 LC,23,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/2/20,AirNow,10732003,3,7.9,ug/m3 LC,33,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/3/20,AirNow,10732003,3,4,ug/m3 LC,17,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/4/20,AirNow,10732003,3,5.6,ug/m3 LC,23,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/5/20,AirNow,10732003,3,4.9,ug/m3 LC,20,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/6/20,AirNow,10732003,3,9.3,ug/m3 LC,39,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/7/20,AirNow,10732003,3,5.7,ug/m3 LC,24,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/8/20,AirNow,10732003,3,9.1,ug/m3 LC,38,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/9/20,AirNow,10732003,3,9.3,ug/m3 LC,39,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/10/20,AirNow,10732003,3,10.1,ug/m3 LC,42,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/11/20,AirNow,10732003,3,6.9,ug/m3 LC,29,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/12/20,AirNow,10732003,3,6.5,ug/m3 LC,27,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/13/20,AirNow,10732003,3,10.3,ug/m3 LC,43,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
1/14/20,AirNow,10732003,3,5.8,ug/m3 LC,24,Wylam,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.499722,-86.924167
