Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Year,Population
American Samoa,ASM,"Jan 3, 2020",,2020,55197
American Samoa,ASM,"Jan 4, 2020",,2020,55197
American Samoa,ASM,"Jan 5, 2020",,2020,55197
American Samoa,ASM,"Jan 6, 2020",,2020,55197
American Samoa,ASM,"Jan 7, 2020",,2020,55197
American Samoa,ASM,"Jan 8, 2020",,2020,55197
American Samoa,ASM,"Jan 9, 2020",,2020,55197
American Samoa,ASM,"Jan 10, 2020",,2020,55197
American Samoa,ASM,"Jan 11, 2020",,2020,55197
American Samoa,ASM,"Jan 12, 2020",,2020,55197
American Samoa,ASM,"Jan 13, 2020",,2020,55197
American Samoa,ASM,"Jan 14, 2020",,2020,55197
American Samoa,ASM,"Jan 15, 2020",,2020,55197
American Samoa,ASM,"Jan 16, 2020",,2020,55197
American Samoa,ASM,"Jan 17, 2020",,2020,55197
American Samoa,ASM,"Jan 18, 2020",,2020,55197
American Samoa,ASM,"Jan 19, 2020",,2020,55197
American Samoa,ASM,"Jan 20, 2020",,2020,55197
American Samoa,ASM,"Jan 21, 2020",,2020,55197
American Samoa,ASM,"Jan 22, 2020",,2020,55197
American Samoa,ASM,"Jan 23, 2020",,2020,55197
American Samoa,ASM,"Jan 24, 2020",,2020,55197
American Samoa,ASM,"Jan 25, 2020",,2020,55197
American Samoa,ASM,"Jan 26, 2020",,2020,55197
American Samoa,ASM,"Jan 27, 2020",,2020,55197
American Samoa,ASM,"Jan 28, 2020",,2020,55197
American Samoa,ASM,"Jan 29, 2020",,2020,55197
American Samoa,ASM,"Jan 30, 2020",,2020,55197
American Samoa,ASM,"Jan 31, 2020",,2020,55197
American Samoa,ASM,"Feb 1, 2020",,2020,55197
American Samoa,ASM,"Feb 2, 2020",,2020,55197
American Samoa,ASM,"Feb 3, 2020",,2020,55197
American Samoa,ASM,"Feb 4, 2020",,2020,55197
American Samoa,ASM,"Feb 5, 2020",,2020,55197
American Samoa,ASM,"Feb 6, 2020",,2020,55197
American Samoa,ASM,"Feb 7, 2020",,2020,55197
American Samoa,ASM,"Feb 8, 2020",,2020,55197
American Samoa,ASM,"Feb 9, 2020",,2020,55197
American Samoa,ASM,"Feb 10, 2020",,2020,55197
American Samoa,ASM,"Feb 11, 2020",,2020,55197
American Samoa,ASM,"Feb 12, 2020",,2020,55197
American Samoa,ASM,"Feb 13, 2020",,2020,55197
American Samoa,ASM,"Feb 14, 2020",,2020,55197
American Samoa,ASM,"Feb 15, 2020",,2020,55197
American Samoa,ASM,"Feb 16, 2020",,2020,55197
American Samoa,ASM,"Feb 17, 2020",,2020,55197
American Samoa,ASM,"Feb 18, 2020",,2020,55197
American Samoa,ASM,"Feb 19, 2020",,2020,55197
American Samoa,ASM,"Feb 20, 2020",,2020,55197
American Samoa,ASM,"Feb 21, 2020",,2020,55197
American Samoa,ASM,"Feb 22, 2020",,2020,55197
American Samoa,ASM,"Feb 23, 2020",,2020,55197
American Samoa,ASM,"Feb 24, 2020",,2020,55197
American Samoa,ASM,"Feb 25, 2020",,2020,55197
American Samoa,ASM,"Feb 26, 2020",,2020,55197
American Samoa,ASM,"Feb 27, 2020",,2020,55197
American Samoa,ASM,"Feb 28, 2020",,2020,55197
American Samoa,ASM,"Feb 29, 2020",,2020,55197
American Samoa,ASM,"Mar 1, 2020",,2020,55197
American Samoa,ASM,"Mar 2, 2020",,2020,55197
American Samoa,ASM,"Mar 3, 2020",,2020,55197
American Samoa,ASM,"Mar 4, 2020",,2020,55197
American Samoa,ASM,"Mar 5, 2020",,2020,55197
American Samoa,ASM,"Mar 6, 2020",,2020,55197
American Samoa,ASM,"Mar 7, 2020",,2020,55197
American Samoa,ASM,"Mar 8, 2020",,2020,55197
American Samoa,ASM,"Mar 9, 2020",,2020,55197
American Samoa,ASM,"Mar 10, 2020",,2020,55197
American Samoa,ASM,"Mar 11, 2020",,2020,55197
American Samoa,ASM,"Mar 12, 2020",,2020,55197
American Samoa,ASM,"Mar 13, 2020",,2020,55197
American Samoa,ASM,"Mar 14, 2020",,2020,55197
American Samoa,ASM,"Mar 15, 2020",,2020,55197
American Samoa,ASM,"Mar 16, 2020",,2020,55197
American Samoa,ASM,"Mar 17, 2020",,2020,55197
American Samoa,ASM,"Mar 18, 2020",,2020,55197
American Samoa,ASM,"Mar 19, 2020",,2020,55197
American Samoa,ASM,"Mar 20, 2020",,2020,55197
American Samoa,ASM,"Mar 21, 2020",,2020,55197
American Samoa,ASM,"Mar 22, 2020",,2020,55197
American Samoa,ASM,"Mar 23, 2020",,2020,55197
American Samoa,ASM,"Mar 24, 2020",,2020,55197
American Samoa,ASM,"Mar 25, 2020",,2020,55197
American Samoa,ASM,"Mar 26, 2020",,2020,55197
American Samoa,ASM,"Mar 27, 2020",,2020,55197
American Samoa,ASM,"Mar 28, 2020",,2020,55197
American Samoa,ASM,"Mar 29, 2020",,2020,55197
American Samoa,ASM,"Mar 30, 2020",,2020,55197
American Samoa,ASM,"Mar 31, 2020",,2020,55197
American Samoa,ASM,"Apr 1, 2020",,2020,55197
American Samoa,ASM,"Apr 2, 2020",,2020,55197
American Samoa,ASM,"Apr 3, 2020",,2020,55197
American Samoa,ASM,"Apr 4, 2020",,2020,55197
American Samoa,ASM,"Apr 5, 2020",,2020,55197
American Samoa,ASM,"Apr 6, 2020",,2020,55197
American Samoa,ASM,"Apr 7, 2020",,2020,55197
American Samoa,ASM,"Apr 8, 2020",,2020,55197
American Samoa,ASM,"Apr 9, 2020",,2020,55197
American Samoa,ASM,"Apr 10, 2020",,2020,55197
American Samoa,ASM,"Apr 11, 2020",,2020,55197
American Samoa,ASM,"Apr 12, 2020",,2020,55197
American Samoa,ASM,"Apr 13, 2020",,2020,55197
American Samoa,ASM,"Apr 14, 2020",,2020,55197
American Samoa,ASM,"Apr 15, 2020",,2020,55197
American Samoa,ASM,"Apr 16, 2020",,2020,55197
American Samoa,ASM,"Apr 17, 2020",,2020,55197
American Samoa,ASM,"Apr 18, 2020",,2020,55197
American Samoa,ASM,"Apr 19, 2020",,2020,55197
American Samoa,ASM,"Apr 20, 2020",,2020,55197
American Samoa,ASM,"Apr 21, 2020",,2020,55197
American Samoa,ASM,"Apr 22, 2020",,2020,55197
American Samoa,ASM,"Apr 23, 2020",,2020,55197
American Samoa,ASM,"Apr 24, 2020",,2020,55197
American Samoa,ASM,"Apr 25, 2020",,2020,55197
American Samoa,ASM,"Apr 26, 2020",,2020,55197
American Samoa,ASM,"Apr 27, 2020",,2020,55197
American Samoa,ASM,"Apr 28, 2020",,2020,55197
American Samoa,ASM,"Apr 29, 2020",,2020,55197
American Samoa,ASM,"Apr 30, 2020",,2020,55197
American Samoa,ASM,"May 1, 2020",,2020,55197
American Samoa,ASM,"May 2, 2020",,2020,55197
Andorra,AND,"Dec 31, 2019",,2020,77265
Andorra,AND,"Jan 1, 2020",,2020,77265
Andorra,AND,"Jan 2, 2020",,2020,77265
Andorra,AND,"Jan 3, 2020",,2020,77265
Andorra,AND,"Jan 4, 2020",,2020,77265
Andorra,AND,"Jan 5, 2020",,2020,77265
Andorra,AND,"Jan 6, 2020",,2020,77265
Andorra,AND,"Jan 7, 2020",,2020,77265
Andorra,AND,"Jan 8, 2020",,2020,77265
Andorra,AND,"Jan 9, 2020",,2020,77265
Andorra,AND,"Jan 10, 2020",,2020,77265
Andorra,AND,"Jan 11, 2020",,2020,77265
Andorra,AND,"Jan 12, 2020",,2020,77265
Andorra,AND,"Jan 13, 2020",,2020,77265
Andorra,AND,"Jan 14, 2020",,2020,77265
Andorra,AND,"Jan 15, 2020",,2020,77265
Andorra,AND,"Jan 16, 2020",,2020,77265
Andorra,AND,"Jan 17, 2020",,2020,77265
Andorra,AND,"Jan 18, 2020",,2020,77265
Andorra,AND,"Jan 19, 2020",,2020,77265
Andorra,AND,"Jan 20, 2020",,2020,77265
Andorra,AND,"Jan 21, 2020",,2020,77265
Andorra,AND,"Jan 22, 2020",,2020,77265
Andorra,AND,"Jan 23, 2020",,2020,77265
Andorra,AND,"Jan 24, 2020",,2020,77265
Andorra,AND,"Jan 25, 2020",,2020,77265
Andorra,AND,"Jan 26, 2020",,2020,77265
Andorra,AND,"Jan 27, 2020",,2020,77265
Andorra,AND,"Jan 28, 2020",,2020,77265
Andorra,AND,"Jan 29, 2020",,2020,77265
Andorra,AND,"Jan 30, 2020",,2020,77265
Andorra,AND,"Jan 31, 2020",,2020,77265
Andorra,AND,"Feb 1, 2020",,2020,77265
Andorra,AND,"Feb 2, 2020",,2020,77265
Andorra,AND,"Feb 3, 2020",,2020,77265
Andorra,AND,"Feb 4, 2020",,2020,77265
Andorra,AND,"Feb 5, 2020",,2020,77265
Andorra,AND,"Feb 6, 2020",,2020,77265
Andorra,AND,"Feb 7, 2020",,2020,77265
Andorra,AND,"Feb 8, 2020",,2020,77265
Andorra,AND,"Feb 9, 2020",,2020,77265
Andorra,AND,"Feb 10, 2020",,2020,77265
Andorra,AND,"Feb 11, 2020",,2020,77265
Andorra,AND,"Feb 12, 2020",,2020,77265
Andorra,AND,"Feb 13, 2020",,2020,77265
Andorra,AND,"Feb 14, 2020",,2020,77265
Andorra,AND,"Feb 15, 2020",,2020,77265
Andorra,AND,"Feb 16, 2020",,2020,77265
Andorra,AND,"Feb 17, 2020",,2020,77265
Andorra,AND,"Feb 18, 2020",,2020,77265
Andorra,AND,"Feb 19, 2020",,2020,77265
Andorra,AND,"Feb 20, 2020",,2020,77265
Andorra,AND,"Feb 21, 2020",,2020,77265
Andorra,AND,"Feb 22, 2020",,2020,77265
Andorra,AND,"Feb 23, 2020",,2020,77265
Andorra,AND,"Feb 24, 2020",,2020,77265
Andorra,AND,"Feb 25, 2020",,2020,77265
Andorra,AND,"Feb 26, 2020",,2020,77265
Andorra,AND,"Feb 27, 2020",,2020,77265
Andorra,AND,"Feb 28, 2020",,2020,77265
Andorra,AND,"Feb 29, 2020",,2020,77265
Andorra,AND,"Mar 1, 2020",,2020,77265
Andorra,AND,"Mar 2, 2020",,2020,77265
Andorra,AND,"Mar 3, 2020",,2020,77265
Andorra,AND,"Mar 4, 2020",,2020,77265
Andorra,AND,"Mar 5, 2020",,2020,77265
Andorra,AND,"Mar 6, 2020",,2020,77265
Andorra,AND,"Mar 7, 2020",,2020,77265
Andorra,AND,"Mar 8, 2020",,2020,77265
Andorra,AND,"Mar 9, 2020",,2020,77265
Andorra,AND,"Mar 10, 2020",,2020,77265
Andorra,AND,"Mar 11, 2020",,2020,77265
Andorra,AND,"Mar 12, 2020",,2020,77265
Andorra,AND,"Mar 13, 2020",,2020,77265
Andorra,AND,"Mar 14, 2020",,2020,77265
Andorra,AND,"Mar 15, 2020",,2020,77265
Andorra,AND,"Mar 16, 2020",,2020,77265
Andorra,AND,"Mar 17, 2020",,2020,77265
Andorra,AND,"Mar 18, 2020",,2020,77265
Andorra,AND,"Mar 19, 2020",,2020,77265
Andorra,AND,"Mar 20, 2020",,2020,77265
Andorra,AND,"Mar 21, 2020",,2020,77265
Andorra,AND,"Mar 22, 2020",,2020,77265
Andorra,AND,"Mar 23, 2020",,2020,77265
Andorra,AND,"Mar 24, 2020",,2020,77265
Andorra,AND,"Mar 25, 2020",,2020,77265
Andorra,AND,"Mar 26, 2020",,2020,77265
Andorra,AND,"Mar 27, 2020",3,2020,77265
Andorra,AND,"Mar 28, 2020",3,2020,77265
Andorra,AND,"Mar 29, 2020",4,2020,77265
Andorra,AND,"Mar 30, 2020",6,2020,77265
Andorra,AND,"Mar 31, 2020",8,2020,77265
Andorra,AND,"Apr 1, 2020",12,2020,77265
Andorra,AND,"Apr 2, 2020",14,2020,77265
Andorra,AND,"Apr 3, 2020",15,2020,77265
Andorra,AND,"Apr 4, 2020",16,2020,77265
Andorra,AND,"Apr 5, 2020",17,2020,77265
Andorra,AND,"Apr 6, 2020",18,2020,77265
Andorra,AND,"Apr 7, 2020",21,2020,77265
Andorra,AND,"Apr 8, 2020",22,2020,77265
Andorra,AND,"Apr 9, 2020",23,2020,77265
Andorra,AND,"Apr 10, 2020",25,2020,77265
Andorra,AND,"Apr 11, 2020",26,2020,77265
Andorra,AND,"Apr 12, 2020",28,2020,77265
Andorra,AND,"Apr 13, 2020",29,2020,77265
Andorra,AND,"Apr 14, 2020",29,2020,77265
Andorra,AND,"Apr 15, 2020",31,2020,77265
Andorra,AND,"Apr 16, 2020",33,2020,77265
Andorra,AND,"Apr 17, 2020",33,2020,77265
Andorra,AND,"Apr 18, 2020",35,2020,77265
Andorra,AND,"Apr 19, 2020",35,2020,77265
Andorra,AND,"Apr 20, 2020",36,2020,77265
Andorra,AND,"Apr 21, 2020",36,2020,77265
Andorra,AND,"Apr 22, 2020",37,2020,77265
Andorra,AND,"Apr 23, 2020",37,2020,77265
Andorra,AND,"Apr 24, 2020",37,2020,77265
Andorra,AND,"Apr 25, 2020",40,2020,77265
Andorra,AND,"Apr 26, 2020",40,2020,77265
Andorra,AND,"Apr 27, 2020",40,2020,77265
Andorra,AND,"Apr 28, 2020",40,2020,77265
Andorra,AND,"Apr 29, 2020",41,2020,77265
Andorra,AND,"Apr 30, 2020",42,2020,77265
Andorra,AND,"May 1, 2020",42,2020,77265
Andorra,AND,"May 2, 2020",43,2020,77265
Angola,AGO,"Dec 31, 2019",,2020,32866268
Angola,AGO,"Jan 1, 2020",,2020,32866268
Angola,AGO,"Jan 2, 2020",,2020,32866268
Angola,AGO,"Jan 3, 2020",,2020,32866268
Angola,AGO,"Jan 4, 2020",,2020,32866268
Angola,AGO,"Jan 5, 2020",,2020,32866268
Angola,AGO,"Jan 6, 2020",,2020,32866268
Angola,AGO,"Jan 7, 2020",,2020,32866268
Angola,AGO,"Jan 8, 2020",,2020,32866268
Angola,AGO,"Jan 9, 2020",,2020,32866268
Angola,AGO,"Jan 10, 2020",,2020,32866268
Angola,AGO,"Jan 11, 2020",,2020,32866268
Angola,AGO,"Jan 12, 2020",,2020,32866268
Angola,AGO,"Jan 13, 2020",,2020,32866268
Angola,AGO,"Jan 14, 2020",,2020,32866268
Angola,AGO,"Jan 15, 2020",,2020,32866268
Angola,AGO,"Jan 16, 2020",,2020,32866268
Angola,AGO,"Jan 17, 2020",,2020,32866268
Angola,AGO,"Jan 18, 2020",,2020,32866268
Angola,AGO,"Jan 19, 2020",,2020,32866268
Angola,AGO,"Jan 20, 2020",,2020,32866268
Angola,AGO,"Jan 21, 2020",,2020,32866268
Angola,AGO,"Jan 22, 2020",,2020,32866268
Angola,AGO,"Jan 23, 2020",,2020,32866268
Angola,AGO,"Jan 24, 2020",,2020,32866268
Angola,AGO,"Jan 25, 2020",,2020,32866268
Angola,AGO,"Jan 26, 2020",,2020,32866268
Angola,AGO,"Jan 27, 2020",,2020,32866268
Angola,AGO,"Jan 28, 2020",,2020,32866268
Angola,AGO,"Jan 29, 2020",,2020,32866268
Angola,AGO,"Jan 30, 2020",,2020,32866268
Angola,AGO,"Jan 31, 2020",,2020,32866268
Angola,AGO,"Feb 1, 2020",,2020,32866268
Angola,AGO,"Feb 2, 2020",,2020,32866268
Angola,AGO,"Feb 3, 2020",,2020,32866268
Angola,AGO,"Feb 4, 2020",,2020,32866268
Angola,AGO,"Feb 5, 2020",,2020,32866268
Angola,AGO,"Feb 6, 2020",,2020,32866268
Angola,AGO,"Feb 7, 2020",,2020,32866268
Angola,AGO,"Feb 8, 2020",,2020,32866268
Angola,AGO,"Feb 9, 2020",,2020,32866268
Angola,AGO,"Feb 10, 2020",,2020,32866268
Angola,AGO,"Feb 11, 2020",,2020,32866268
Angola,AGO,"Feb 12, 2020",,2020,32866268
Angola,AGO,"Feb 13, 2020",,2020,32866268
Angola,AGO,"Feb 14, 2020",,2020,32866268
Angola,AGO,"Feb 15, 2020",,2020,32866268
Angola,AGO,"Feb 16, 2020",,2020,32866268
Angola,AGO,"Feb 17, 2020",,2020,32866268
Angola,AGO,"Feb 18, 2020",,2020,32866268
Angola,AGO,"Feb 19, 2020",,2020,32866268
Angola,AGO,"Feb 20, 2020",,2020,32866268
Angola,AGO,"Feb 21, 2020",,2020,32866268
Angola,AGO,"Feb 22, 2020",,2020,32866268
Angola,AGO,"Feb 23, 2020",,2020,32866268
Angola,AGO,"Feb 24, 2020",,2020,32866268
Angola,AGO,"Feb 25, 2020",,2020,32866268
Angola,AGO,"Feb 26, 2020",,2020,32866268
Angola,AGO,"Feb 27, 2020",,2020,32866268
Angola,AGO,"Feb 28, 2020",,2020,32866268
Angola,AGO,"Feb 29, 2020",,2020,32866268
Angola,AGO,"Mar 1, 2020",,2020,32866268
Angola,AGO,"Mar 2, 2020",,2020,32866268
Angola,AGO,"Mar 3, 2020",,2020,32866268
Angola,AGO,"Mar 4, 2020",,2020,32866268
Angola,AGO,"Mar 5, 2020",,2020,32866268
Angola,AGO,"Mar 6, 2020",,2020,32866268
Angola,AGO,"Mar 7, 2020",,2020,32866268
Angola,AGO,"Mar 8, 2020",,2020,32866268
Angola,AGO,"Mar 9, 2020",,2020,32866268
Angola,AGO,"Mar 10, 2020",,2020,32866268
Angola,AGO,"Mar 11, 2020",,2020,32866268
Angola,AGO,"Mar 12, 2020",,2020,32866268
Angola,AGO,"Mar 13, 2020",,2020,32866268
Angola,AGO,"Mar 14, 2020",,2020,32866268
Angola,AGO,"Mar 15, 2020",,2020,32866268
Angola,AGO,"Mar 16, 2020",,2020,32866268
Angola,AGO,"Mar 17, 2020",,2020,32866268
Angola,AGO,"Mar 18, 2020",,2020,32866268
Angola,AGO,"Mar 19, 2020",,2020,32866268
Angola,AGO,"Mar 20, 2020",,2020,32866268
Angola,AGO,"Mar 21, 2020",,2020,32866268
Angola,AGO,"Mar 22, 2020",,2020,32866268
Angola,AGO,"Mar 23, 2020",,2020,32866268
Angola,AGO,"Mar 24, 2020",,2020,32866268
Angola,AGO,"Mar 25, 2020",,2020,32866268
Angola,AGO,"Mar 26, 2020",,2020,32866268
Angola,AGO,"Mar 27, 2020",,2020,32866268
Angola,AGO,"Mar 28, 2020",,2020,32866268
Angola,AGO,"Mar 29, 2020",,2020,32866268
Angola,AGO,"Mar 30, 2020",2,2020,32866268
Angola,AGO,"Mar 31, 2020",2,2020,32866268
Angola,AGO,"Apr 1, 2020",2,2020,32866268
Angola,AGO,"Apr 2, 2020",2,2020,32866268
Angola,AGO,"Apr 3, 2020",2,2020,32866268
Angola,AGO,"Apr 4, 2020",2,2020,32866268
Angola,AGO,"Apr 5, 2020",2,2020,32866268
Angola,AGO,"Apr 6, 2020",2,2020,32866268
Angola,AGO,"Apr 7, 2020",2,2020,32866268
Angola,AGO,"Apr 8, 2020",2,2020,32866268
Angola,AGO,"Apr 9, 2020",2,2020,32866268
Angola,AGO,"Apr 10, 2020",2,2020,32866268
Angola,AGO,"Apr 11, 2020",2,2020,32866268
Angola,AGO,"Apr 12, 2020",2,2020,32866268
Angola,AGO,"Apr 13, 2020",2,2020,32866268
Angola,AGO,"Apr 14, 2020",2,2020,32866268
Angola,AGO,"Apr 15, 2020",2,2020,32866268
Angola,AGO,"Apr 16, 2020",2,2020,32866268
Angola,AGO,"Apr 17, 2020",2,2020,32866268
Angola,AGO,"Apr 18, 2020",2,2020,32866268
Angola,AGO,"Apr 19, 2020",2,2020,32866268
Angola,AGO,"Apr 20, 2020",2,2020,32866268
Angola,AGO,"Apr 21, 2020",2,2020,32866268
Angola,AGO,"Apr 22, 2020",2,2020,32866268
Angola,AGO,"Apr 23, 2020",2,2020,32866268
Angola,AGO,"Apr 24, 2020",2,2020,32866268
Angola,AGO,"Apr 25, 2020",2,2020,32866268
Angola,AGO,"Apr 26, 2020",2,2020,32866268
Angola,AGO,"Apr 27, 2020",2,2020,32866268
Angola,AGO,"Apr 28, 2020",2,2020,32866268
Angola,AGO,"Apr 29, 2020",2,2020,32866268
Angola,AGO,"Apr 30, 2020",2,2020,32866268
Angola,AGO,"May 1, 2020",2,2020,32866268
Angola,AGO,"May 2, 2020",2,2020,32866268
Anguilla,AIA,"Dec 31, 2019",,2020,15002
Anguilla,AIA,"Jan 1, 2020",,2020,15002
Anguilla,AIA,"Jan 2, 2020",,2020,15002
Anguilla,AIA,"Jan 3, 2020",,2020,15002
Anguilla,AIA,"Jan 4, 2020",,2020,15002
Anguilla,AIA,"Jan 5, 2020",,2020,15002
Anguilla,AIA,"Jan 6, 2020",,2020,15002
Anguilla,AIA,"Jan 7, 2020",,2020,15002
Anguilla,AIA,"Jan 8, 2020",,2020,15002
Anguilla,AIA,"Jan 9, 2020",,2020,15002
Anguilla,AIA,"Jan 10, 2020",,2020,15002
Anguilla,AIA,"Jan 11, 2020",,2020,15002
Anguilla,AIA,"Jan 12, 2020",,2020,15002
Anguilla,AIA,"Jan 13, 2020",,2020,15002
Anguilla,AIA,"Jan 14, 2020",,2020,15002
Anguilla,AIA,"Jan 15, 2020",,2020,15002
Anguilla,AIA,"Jan 16, 2020",,2020,15002
Anguilla,AIA,"Jan 17, 2020",,2020,15002
Anguilla,AIA,"Jan 18, 2020",,2020,15002
Anguilla,AIA,"Jan 19, 2020",,2020,15002
Anguilla,AIA,"Jan 20, 2020",,2020,15002
Anguilla,AIA,"Jan 21, 2020",,2020,15002
Anguilla,AIA,"Jan 22, 2020",,2020,15002
Anguilla,AIA,"Jan 23, 2020",,2020,15002
Anguilla,AIA,"Jan 24, 2020",,2020,15002
Anguilla,AIA,"Jan 25, 2020",,2020,15002
Anguilla,AIA,"Jan 26, 2020",,2020,15002
Anguilla,AIA,"Jan 27, 2020",,2020,15002
Anguilla,AIA,"Jan 28, 2020",,2020,15002
Anguilla,AIA,"Jan 29, 2020",,2020,15002
Anguilla,AIA,"Jan 30, 2020",,2020,15002
Anguilla,AIA,"Jan 31, 2020",,2020,15002
Anguilla,AIA,"Feb 1, 2020",,2020,15002
Anguilla,AIA,"Feb 2, 2020",,2020,15002
Anguilla,AIA,"Feb 3, 2020",,2020,15002
Anguilla,AIA,"Feb 4, 2020",,2020,15002
Anguilla,AIA,"Feb 5, 2020",,2020,15002
Anguilla,AIA,"Feb 6, 2020",,2020,15002
Anguilla,AIA,"Feb 7, 2020",,2020,15002
Anguilla,AIA,"Feb 8, 2020",,2020,15002
Anguilla,AIA,"Feb 9, 2020",,2020,15002
Anguilla,AIA,"Feb 10, 2020",,2020,15002
Anguilla,AIA,"Feb 11, 2020",,2020,15002
Anguilla,AIA,"Feb 12, 2020",,2020,15002
Anguilla,AIA,"Feb 13, 2020",,2020,15002
Anguilla,AIA,"Feb 14, 2020",,2020,15002
Anguilla,AIA,"Feb 15, 2020",,2020,15002
Anguilla,AIA,"Feb 16, 2020",,2020,15002
Anguilla,AIA,"Feb 17, 2020",,2020,15002
Anguilla,AIA,"Feb 18, 2020",,2020,15002
Anguilla,AIA,"Feb 19, 2020",,2020,15002
Anguilla,AIA,"Feb 20, 2020",,2020,15002
Anguilla,AIA,"Feb 21, 2020",,2020,15002
Anguilla,AIA,"Feb 22, 2020",,2020,15002
Anguilla,AIA,"Feb 23, 2020",,2020,15002
Anguilla,AIA,"Feb 24, 2020",,2020,15002
Anguilla,AIA,"Feb 25, 2020",,2020,15002
Anguilla,AIA,"Feb 26, 2020",,2020,15002
Anguilla,AIA,"Feb 27, 2020",,2020,15002
Anguilla,AIA,"Feb 28, 2020",,2020,15002
Anguilla,AIA,"Feb 29, 2020",,2020,15002
Anguilla,AIA,"Mar 1, 2020",,2020,15002
Anguilla,AIA,"Mar 2, 2020",,2020,15002
Anguilla,AIA,"Mar 3, 2020",,2020,15002
Anguilla,AIA,"Mar 4, 2020",,2020,15002
Anguilla,AIA,"Mar 5, 2020",,2020,15002
Anguilla,AIA,"Mar 6, 2020",,2020,15002
Anguilla,AIA,"Mar 7, 2020",,2020,15002
Anguilla,AIA,"Mar 8, 2020",,2020,15002
Anguilla,AIA,"Mar 9, 2020",,2020,15002
Anguilla,AIA,"Mar 10, 2020",,2020,15002
Anguilla,AIA,"Mar 11, 2020",,2020,15002
Anguilla,AIA,"Mar 12, 2020",,2020,15002
Anguilla,AIA,"Mar 13, 2020",,2020,15002
Anguilla,AIA,"Mar 14, 2020",,2020,15002
Anguilla,AIA,"Mar 15, 2020",,2020,15002
Anguilla,AIA,"Mar 16, 2020",,2020,15002
Anguilla,AIA,"Mar 17, 2020",,2020,15002
Anguilla,AIA,"Mar 18, 2020",,2020,15002
Anguilla,AIA,"Mar 19, 2020",,2020,15002
Anguilla,AIA,"Mar 20, 2020",,2020,15002
Anguilla,AIA,"Mar 21, 2020",,2020,15002
Anguilla,AIA,"Mar 22, 2020",,2020,15002
Anguilla,AIA,"Mar 23, 2020",,2020,15002
Anguilla,AIA,"Mar 24, 2020",,2020,15002
Anguilla,AIA,"Mar 25, 2020",,2020,15002
Anguilla,AIA,"Mar 26, 2020",,2020,15002
Anguilla,AIA,"Mar 27, 2020",,2020,15002
Anguilla,AIA,"Mar 28, 2020",,2020,15002
Anguilla,AIA,"Mar 29, 2020",,2020,15002
Anguilla,AIA,"Mar 30, 2020",,2020,15002
Anguilla,AIA,"Mar 31, 2020",,2020,15002
Anguilla,AIA,"Apr 1, 2020",,2020,15002
Anguilla,AIA,"Apr 2, 2020",,2020,15002
Anguilla,AIA,"Apr 3, 2020",,2020,15002
Anguilla,AIA,"Apr 4, 2020",,2020,15002
Anguilla,AIA,"Apr 5, 2020",,2020,15002
Anguilla,AIA,"Apr 6, 2020",,2020,15002
Anguilla,AIA,"Apr 7, 2020",,2020,15002
Anguilla,AIA,"Apr 8, 2020",,2020,15002
Anguilla,AIA,"Apr 9, 2020",,2020,15002
Anguilla,AIA,"Apr 10, 2020",,2020,15002
Anguilla,AIA,"Apr 11, 2020",,2020,15002
Anguilla,AIA,"Apr 12, 2020",,2020,15002
Anguilla,AIA,"Apr 13, 2020",,2020,15002
Anguilla,AIA,"Apr 14, 2020",,2020,15002
Anguilla,AIA,"Apr 15, 2020",,2020,15002
Anguilla,AIA,"Apr 16, 2020",,2020,15002
Anguilla,AIA,"Apr 17, 2020",,2020,15002
Anguilla,AIA,"Apr 18, 2020",,2020,15002
Anguilla,AIA,"Apr 19, 2020",,2020,15002
Anguilla,AIA,"Apr 20, 2020",,2020,15002
Anguilla,AIA,"Apr 21, 2020",,2020,15002
Anguilla,AIA,"Apr 22, 2020",,2020,15002
Anguilla,AIA,"Apr 23, 2020",,2020,15002
Anguilla,AIA,"Apr 24, 2020",,2020,15002
Anguilla,AIA,"Apr 25, 2020",,2020,15002
Anguilla,AIA,"Apr 26, 2020",,2020,15002
Anguilla,AIA,"Apr 27, 2020",,2020,15002
Anguilla,AIA,"Apr 28, 2020",,2020,15002
Anguilla,AIA,"Apr 29, 2020",,2020,15002
Anguilla,AIA,"Apr 30, 2020",,2020,15002
Anguilla,AIA,"May 1, 2020",,2020,15002
Anguilla,AIA,"May 2, 2020",,2020,15002
Antigua and Barbuda,ATG,"Dec 31, 2019",,2020,97928
Antigua and Barbuda,ATG,"Jan 1, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 2, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 3, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 4, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 5, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 6, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 7, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 8, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 9, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 10, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 11, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 12, 2020",,2020,97928
Antigua and Barbuda,ATG,"Jan 13, 2020",,2020,97928
